theta,conf,method,image
106.0574691365504,0.7,B,smoke_CV005022
23.9499461724272,0.2046314037483385,B,smoke_CV005036
175.87309753131078,0.4191353874590876,B,smoke_CV005043
2.301597769219179,0.7,B,smoke_CV005048
33.984814996008545,0.16951634127156204,B,smoke_CV005051
0.5417267605035034,0.5674453703087492,B,smoke_CV005066
88.37455252792874,0.7,B,smoke_CV005078
174.90475953172822,0.43006505712611104,B,smoke_CV005106
2.1132392908919626,0.6658639654374977,B,smoke_CV005135
111.64956671026292,0.3,A+B_conflict,smoke_CV005163
174.86332840331147,0.18751203903101576,B,smoke_CV005167
20.800235222205973,0.37270596607122336,B,smoke_CV005177
35.84193128641296,0.3,A+B_conflict,smoke_CV005238
174.72342352011898,0.5592715777926256,B,smoke_CV005243
44.043728221100714,0.22858607837959946,B,smoke_CV005252
21.908261496365963,0.7,B,smoke_CV005265
5.133837356860161,0.5352767463761036,B,smoke_CV005269
98.23173946011484,0.2076731611289428,B,smoke_CV005273
45.458324836482156,0.5002775307463528,B,smoke_CV005299
163.0339510518375,0.3534508265110116,B,smoke_CV005317
60.3294092898544,0.1313137829193094,B,smoke_CV005319
96.48044300468372,0.4952190838458199,B,smoke_CV005324
88.46803301111102,0.5630110537118864,B,smoke_CV005362
28.653936695275547,0.7,B,smoke_CV005406
98.01999500522668,0.7,B,smoke_CV005477
103.49393835033756,0.4459550042466603,B,smoke_CV005487
172.89372587740786,0.4300993233282532,B,smoke_CV005491
178.737677442111,0.7,B,smoke_CV005507
102.3941267603612,0.32222519517443726,B,smoke_CV005524
4.976997228140247,0.7,B,smoke_CV005544
1.3189894493757397,0.7,B,smoke_CV005566
164.32745662705543,0.2736901600146591,B,smoke_CV005608
101.324886162168,0.10563999383938864,B,smoke_CV005621
2.8888011362351027,0.18130351744748616,B,smoke_CV005622
90.55925217984701,0.14977957081948368,B,smoke_CV005659
12.037890881078486,0.17741569065064394,B,smoke_CV005662
175.48907249998294,0.7,B,smoke_CV005677
160.64778076463287,0.11811690735009402,B,smoke_CV005754
176.35854572399202,0.6809567170692177,B,smoke_CV005767
175.01365657883747,0.7,B,smoke_CV005773
44.0676706676579,0.1475898265442905,B,smoke_CV005783
102.80457332487006,0.6839379514812933,B,smoke_CV005805
92.9588723193652,0.09478486787346982,B,smoke_CV005892
13.35253804084733,0.33549470166243056,B,smoke_CV005906
176.3065485622291,0.14846240693433796,B,smoke_CV005935
94.38060082056091,0.3967493945216554,B,smoke_CV005954
96.83441433431871,0.410836580012859,B,smoke_CV005957
123.70936574484627,0.10104451846390998,B,smoke_CV005985
169.35849067319566,0.49973909211816975,B,smoke_CV006090
91.66053722969185,0.4207721875805165,B,smoke_CV006111
2.929110701941095,0.5143341490055601,B,smoke_CV006198
98.16659584487294,0.38641024865593165,B,smoke_CV006235
177.15837799162216,0.7,B,smoke_CV006265
2.846733475513339,0.18430509590708477,B,smoke_CV006278
163.0922746924274,0.39358182457684077,B,smoke_CV006289
10.898114501734542,0.346705558199256,B,smoke_CV006322
171.09144992517054,0.2592120792964209,B,smoke_CV006359
106.57429847575764,0.6826147356221623,B,smoke_CV006398
0.6845964920950606,0.7,B,smoke_CV006412
86.95820797565692,0.7,B,smoke_CV006432
174.90384613687678,0.4482894922366979,B,smoke_CV006467
83.68852173169549,0.34970865194845946,B,smoke_CV006527
90.76947384843677,0.33482517834088643,B,smoke_CV006531
167.19298417887057,0.3263903622994145,B,smoke_CV006537
0.7606917008038493,0.7,B,smoke_CV006542
103.07043732686294,0.7,B,smoke_CV006565
98.69312439323991,0.20956229409795624,B,smoke_CV006586
79.90937423453538,0.3930184601215796,B,smoke_CV006704
153.37974241150314,0.7,B,smoke_CV006723
176.99863047923398,0.34448934563135775,B,smoke_CV006742
5.921667598581317,0.21261856794364561,B,smoke_CV006755
96.9735909958742,0.27749168312905315,B,smoke_CV006807
4.040416927884504,0.26441305626816813,B,smoke_CV006813
15.292249192159018,0.09079386445576823,B,smoke_CV006914
88.09937716955726,0.7,B,smoke_CV006919
179.83350994673705,0.6859288912170572,B,smoke_CV007021
9.441564644947698,0.7,B,smoke_CV007035
0.5998848476843677,0.7,B,smoke_CV007051
91.84091028965129,0.22676636268267805,B,smoke_CV007164
0.5324663662135478,0.6937522762598308,B,smoke_CV007200
8.59500702322423,0.687340728800212,B,smoke_CV007227
26.691797608644354,0.14643478494162546,B,smoke_CV007362
54.35945953446764,0.7,B,smoke_CV007365
69.05305107004696,0.7,B,smoke_CV007366
69.9393942455317,0.7,B,smoke_CV007367
36.89496288592319,0.43785551901397834,B,smoke_CV007368
46.876625870024114,0.4732284414521125,B,smoke_CV007369
67.74361814100344,0.7,B,smoke_CV007370
95.22021214361163,0.13277149362446877,B,smoke_CV007373
76.5854854385021,0.7,B,smoke_CV007391
134.17850641218496,0.3,A+B_conflict,smoke_CV007393
92.628029465401,0.42710434558723165,B,smoke_CV007401
78.35359181897641,0.7,B,smoke_CV007411
45.59792221324814,0.203809340096012,B,smoke_CV007421
75.71454961466813,0.7,B,smoke_CV007424
85.6538947805261,0.47729478576583756,B,smoke_CV007440
27.307439870720803,0.270759521101229,B,smoke_CV007457
176.12341539747015,0.30090200649282167,B,smoke_CV007459
31.542454897863387,0.5375622439767317,B,smoke_CV007468
94.53351917895839,0.6085814327164633,B,smoke_CV007474
81.17055242407916,0.7,B,smoke_CV007475
75.34613215904217,0.7,B,smoke_CV007505
179.12315542988765,0.22574357304015683,B,smoke_CV007577
87.71658174744562,0.4983012796835903,B,smoke_CV007620
78.95887148568934,0.7,B,smoke_CV007631
85.670627820726,0.23154935248323347,B,smoke_CV007637
80.77578870906075,0.7,B,smoke_CV007645
79.52226401930412,0.7,B,smoke_CV007651
53.865863576503635,0.3710974307108229,B,smoke_CV007657
78.11205041891608,0.7,B,smoke_CV007666
55.3394448440233,0.160374162736216,B,smoke_CV007669
92.6212296893818,0.699082275524724,B,smoke_CV007671
0.05970707425461937,0.09134395792745888,B,smoke_CV007672
90.27986224789494,0.5031749302004412,B,smoke_CV007676
66.36473505730162,0.12877759307214734,B,smoke_CV007680
88.08006026195307,0.3456636609579259,B,smoke_CV007682
94.05659578615999,0.7,B,smoke_CV007683
1.4031663969955621,0.43469333831984597,B,smoke_CV007690
93.01445712734485,0.47062326458508386,B,smoke_CV007692
81.8613504560772,0.7,B,smoke_CV007705
35.6116871764031,0.3330321591075681,B,smoke_CV007710
60.57461831682808,0.4486638638569539,B,smoke_CV007721
70.41013006255578,0.7,B,smoke_CV007744
1.727989418072348,0.14885301069940648,B,smoke_CV007745
50.14293746706358,0.14216538286984287,B,smoke_CV007753
52.57704949982865,0.4596701015122212,B,smoke_CV007754
79.11220309917516,0.7,B,smoke_CV007760
76.39175076769851,0.11325042589775386,B,smoke_CV007768
57.66218320780034,0.4102824528637304,B,smoke_CV007771
78.89200059033647,0.7,B,smoke_CV007773
92.75175764577541,0.7,B,smoke_CV007774
86.35960816156324,0.7,B,smoke_CV007776
40.96060260811517,0.44379750380171307,B,smoke_CV007782
90.76497825755504,0.7,B,smoke_CV007787
83.6303497707904,0.7,B,smoke_CV007790
85.25373577142905,0.7,B,smoke_CV007791
10.222718393368755,0.665343666562521,B,smoke_CV007798
40.803087551957894,0.1422070616789701,B,smoke_CV007803
75.92068542394793,0.4339375598691111,B,smoke_CV007807
80.90673326268026,0.7,B,smoke_CV007812
82.94067906607968,0.7,B,smoke_CV007815
90.12690385004393,0.7,B,smoke_CV007821
77.1849667152955,0.7,B,smoke_CV007828
87.00572498637669,0.15703141309513707,B,smoke_CV007831
94.43506382690076,0.7,B,smoke_CV007833
91.59904083619271,0.6076841189069135,B,smoke_CV007835
81.31930889912877,0.1356381269836878,B,smoke_CV007847
82.44963142488393,0.7,B,smoke_CV007849
84.2539923164394,0.7,B,smoke_CV007853
79.88964199880854,0.7,B,smoke_CV007857
104.42521605936008,0.39714667061417963,B,smoke_CV007858
116.76300013725401,0.2343090490913688,B,smoke_CV007870
93.62799813200635,0.4153319294083804,B,smoke_CV007880
18.191987527171218,0.7,B,smoke_CV007906
86.04363852472322,0.687982425173962,B,smoke_CV007907
85.68460918873834,0.7,B,smoke_CV007908
85.58340634966046,0.7,B,smoke_CV007914
89.33496937559931,0.7,B,smoke_CV007918
84.67411804308603,0.7,B,smoke_CV007925
62.232900763927304,0.7,B,smoke_CV007929
84.92879719829845,0.6574105031001436,B,smoke_CV007932
123.43072815160659,0.7,B,smoke_CV007938
93.23439802459153,0.7,B,smoke_CV007948
93.17371820626143,0.7,B,smoke_CV007951
95.94200870162179,0.5131267894666228,B,smoke_CV007959
171.08721126399146,0.09297517328533472,B,smoke_CV007968
63.97328278926364,0.7,B,smoke_CV007976
88.94336348487683,0.2799161090288851,B,smoke_CV007978
99.85882557268596,0.19738221450217827,B,smoke_CV007988
78.52266344289964,0.7,B,smoke_CV008002
104.42740017504559,0.13072924115317133,B,smoke_CV008008
79.51710652169257,0.7,B,smoke_CV008014
80.01741038929681,0.7,B,smoke_CV008016
116.85195720181241,0.3300058284335917,B,smoke_CV008020
74.28190988745028,0.31000340737540905,B,smoke_CV008022
81.5094538111812,0.7,B,smoke_CV008023
82.73486349300235,0.7,B,smoke_CV008024
87.00572498637669,0.15703141309513707,B,smoke_CV008029
1.268474204308753,0.2678739527182985,B,smoke_CV008032
79.41678025227861,0.7,B,smoke_CV008035
82.15949667057977,0.7,B,smoke_CV008040
7.933780645692235,0.0908535539815897,B,smoke_CV008050
16.7621611661122,0.7,B,smoke_CV008053
158.8968346168366,0.09657868735414506,B,smoke_CV008055
79.24015664141687,0.7,B,smoke_CV008065
79.26029780942952,0.7,B,smoke_CV008081
74.85820809099431,0.31159596270854445,B,smoke_CV008082
143.25556569755565,0.2877325751680173,B,smoke_CV008091
78.97592993772876,0.7,B,smoke_CV008094
119.13510492323901,0.22584904010727008,B,smoke_CV008103
79.2869461842694,0.7,B,smoke_CV008105
88.27683604596471,0.22694518560069596,B,smoke_CV008108
112.76268216859236,0.23638587535329658,B,smoke_CV008125
88.26606961651896,0.7,B,smoke_CV008133
78.88547634687009,0.7,B,smoke_CV008139
10.830588108629463,0.5024881324481072,B,smoke_CV008141
69.76089408690731,0.19036222967969402,B,smoke_CV008145
102.8473333953901,0.18483777192841197,B,smoke_CV008147
91.67772659287517,0.7,B,smoke_CV008148
101.66140177972193,0.09567350912198005,B,smoke_CV008158
68.25628100612931,0.48716230346400846,B,smoke_CV008169
112.81231779599024,0.7,B,smoke_CV008179
71.19616437967056,0.7,B,smoke_CV008186
92.76233531653814,0.3065413248056215,B,smoke_CV008201
158.13080038283047,0.7,B,smoke_CV008204
78.4578354432187,0.1265389254124157,B,smoke_CV008209
74.30510394839943,0.11561844669749054,B,smoke_CV008223
139.82604268817425,0.349725962344319,B,smoke_CV008235
96.82772321432986,0.206450262604024,B,smoke_CV008241
21.037348722394892,0.35324743711771134,B,smoke_CV008243
76.92434129570482,0.7,B,smoke_CV008246
179.85812906782826,0.18623505557786282,B,smoke_CV008261
62.45141971767547,0.6958731563334387,B,smoke_CV008262
104.53821345455592,0.21321199969131793,B,smoke_CV008266
160.91471806711505,0.2038569256328317,B,smoke_CV008274
35.78423392722004,0.21772342774381365,B,smoke_CV008282
168.78203695728666,0.11802971143030422,B,smoke_CV008283
35.078320340709574,0.3821883010529738,B,smoke_CV008286
159.94062542935316,0.7,B,smoke_CV008288
146.91519031465862,0.26141113686713174,B,smoke_CV008295
78.83288505823205,0.7,B,smoke_CV008297
20.74822293365357,0.2528947091685884,B,smoke_CV008303
116.35342454922258,0.09639285908351607,B,smoke_CV008307
82.80169568957882,0.16629978391440828,B,smoke_CV008312
172.62950942222253,0.7,B,smoke_CV008314
106.81411184041391,0.5685455582580278,B,smoke_CV008352
72.01750762271912,0.1714595145066003,B,smoke_CV008361
101.84064987476876,0.7,B,smoke_CV008373
14.767034147213003,0.6487248591478729,B,smoke_CV008379
69.99485527388819,0.6315822746274029,B,smoke_CV008403
62.45765106474641,0.11978296474415599,B,smoke_CV008416
164.00254711165616,0.09535833412661002,B,smoke_CV008421
123.19676676805251,0.2677659891644095,B,smoke_CV008427
0.9001979796531884,0.42536952407467177,B,smoke_CV008445
70.88143431070014,0.13582666936501347,B,smoke_CV008456
67.67122428872803,0.5091418064192563,B,smoke_CV008468
11.448618212519612,0.43851953645037656,B,smoke_CV008479
47.07603833977708,0.7,B,smoke_CV008490
179.8739775530491,0.3828546202197417,B,smoke_CV008491
42.25919564396981,0.7,B,smoke_CV008501
63.23537760905041,0.34595217899403846,B,smoke_CV008512
54.6760977855557,0.7,B,smoke_CV008535
43.485624722072906,0.5326041043101106,B,smoke_CV008543
26.664501790674816,0.7,B,smoke_CV008554
80.19824544811496,0.7,B,smoke_CV008560
30.34460375993076,0.7,B,smoke_CV008575
31.69424167934027,0.5186671266016865,B,smoke_CV008583
9.224617550127567,0.6727359239963229,B,smoke_CV008587
14.953924508282833,0.7,B,smoke_CV008591
67.77354529637252,0.7,B,smoke_CV008599
38.63406597352375,0.5813505634427262,B,smoke_CV008606
49.78735398333442,0.6620281601662529,B,smoke_CV008616
65.1880099849969,0.49524458261080184,B,smoke_CV008620
56.45282526862446,0.7,B,smoke_CV008621
90.73218090393796,0.144950057187399,B,smoke_CV008625
46.232373747666955,0.3952492093399935,B,smoke_CV008626
169.30740473392456,0.40204276780817516,B,smoke_CV008627
74.13871812427827,0.5752827173558834,B,smoke_CV008629
33.78873333629404,0.7,B,smoke_CV008634
36.18036668203308,0.7,B,smoke_CV008635
60.731937226257756,0.7,B,smoke_CV008640
74.06273053527488,0.7,B,smoke_CV008641
69.55814396046938,0.7,B,smoke_CV008642
47.76715813347267,0.7,B,smoke_CV008643
89.49764393410877,0.3621562139561973,B,smoke_CV008644
70.97948128708933,0.7,B,smoke_CV008645
57.61555467083439,0.7,B,smoke_CV008651
60.439037313568775,0.7,B,smoke_CV008652
72.66181118349282,0.7,B,smoke_CV008654
72.79910627937507,0.7,B,smoke_CV008655
77.3812826027652,0.7,B,smoke_CV008657
66.96451586750148,0.7,B,smoke_CV008658
66.48551888410532,0.7,B,smoke_CV008661
50.994518493172365,0.7,B,smoke_CV008663
48.60299799278653,0.7,B,smoke_CV008664
43.741202342946686,0.7,B,smoke_CV008665
39.90523922773396,0.7,B,smoke_CV008666
40.930177621546456,0.4769130207334356,B,smoke_CV008669
85.65147151023889,0.08842843948273824,B,smoke_CV008671
59.177060382410374,0.5162629982921886,B,smoke_CV008672
1.2519983444747451,0.33095078082149093,B,smoke_CV008673
38.48343962152316,0.5147735465024549,B,smoke_CV008674
56.39066461033508,0.6020786431966377,B,smoke_CV008676
72.66350241091853,0.7,B,smoke_CV008678
84.73920658609528,0.7,B,smoke_CV008679
28.558736705672366,0.6010218360357786,B,smoke_CV008680
9.684406345261982,0.4193952260338379,B,smoke_CV008681
58.40179600485956,0.32227716345753565,B,smoke_CV008684
59.12430479432007,0.5817936380495101,B,smoke_CV008685
41.11440660286066,0.36443775768114567,B,smoke_CV008686
2.473804186992212,0.24607757622333667,B,smoke_CV008688
27.88060298300229,0.645992683984701,B,smoke_CV008691
38.75775468363305,0.47123113999604466,B,smoke_CV008692
47.790188139684325,0.3719529483921307,B,smoke_CV008694
22.06750416379852,0.14847074802250643,B,smoke_CV008695
23.699208510866065,0.18577845240059213,B,smoke_CV008697
30.343811632318317,0.12544528652524592,B,smoke_CV008698
29.02612189354816,0.3841281572080156,B,smoke_CV008699
60.86524307245134,0.3214423693760791,B,smoke_CV008700
75.72057865764623,0.7,B,smoke_CV008702
45.67025409343697,0.30429868404034893,B,smoke_CV008703
0.0,0.3251452870304748,B,smoke_CV008704
31.968169075467593,0.2801059720866522,B,smoke_CV008705
63.5445187786971,0.7,B,smoke_CV008706
29.106377264929304,0.44385107169258686,B,smoke_CV008707
64.72115125436937,0.1089866195771514,B,smoke_CV008708
54.19067785826126,0.7,B,smoke_CV008710
127.04141760612694,0.10374302852347786,B,smoke_CV008711
68.545331327858,0.5319150203957492,B,smoke_CV008713
46.6167065829511,0.7,B,smoke_CV008716
30.28590578444908,0.7,B,smoke_CV008717
50.53731921958347,0.6861526731571327,B,smoke_CV008718
61.09899552841343,0.5111986556693364,B,smoke_CV008719
70.22816037382881,0.7,B,smoke_CV008721
59.04757688283942,0.2757372726958648,B,smoke_CV008722
53.63962685761851,0.42722253906561153,B,smoke_CV008723
63.849178207460575,0.10534390246933965,B,smoke_CV008724
56.91683367586163,0.3824782507056581,B,smoke_CV008725
42.23234093879071,0.7,B,smoke_CV008727
46.73856059743509,0.4722128473040065,B,smoke_CV008728
73.03575767439915,0.7,B,smoke_CV008729
57.536597775535945,0.6660578642858072,B,smoke_CV008731
5.14329890612284,0.7,B,smoke_CV008733
17.444283254751056,0.7,B,smoke_CV008734
43.656756938620454,0.7,B,smoke_CV008735
37.428945947615226,0.7,B,smoke_CV008738
29.380809387505664,0.7,B,smoke_CV008740
25.359873256197126,0.7,B,smoke_CV008741
50.69435346289962,0.16839867357634164,B,smoke_CV008742
60.76888513623908,0.7,B,smoke_CV008743
57.70901785798261,0.505934551337543,B,smoke_CV008745
52.45932099556933,0.2753311611126096,B,smoke_CV008746
62.32478926128745,0.7,B,smoke_CV008747
47.809600024920904,0.6632774986701192,B,smoke_CV008748
47.96220951325934,0.45793311860302904,B,smoke_CV008750
12.916358343559125,0.1787946077679901,B,smoke_CV008751
53.25799087901016,0.7,B,smoke_CV008753
76.94862641079953,0.2975238351753189,B,smoke_CV008754
73.43968880469136,0.14313727259218176,B,smoke_CV008755
74.54034384818966,0.10209173420751835,B,smoke_CV008756
69.84296330259988,0.7,B,smoke_CV008757
179.75542224221715,0.4530362514536446,B,smoke_CV008760
48.14425321695455,0.4517834992584973,B,smoke_CV008763
54.139969053834236,0.4304408369967001,B,smoke_CV008764
179.85896202563328,0.2520215214466967,B,smoke_CV008765
52.37512612662773,0.5123778273056948,B,smoke_CV008766
28.73127107343923,0.4002654592652217,B,smoke_CV008767
43.75705813943942,0.4459293457809541,B,smoke_CV008768
32.066280520210256,0.44543058837578364,B,smoke_CV008770
55.725991897904244,0.7,B,smoke_CV008771
68.94805214380236,0.4235248407268237,B,smoke_CV008772
45.96243838566368,0.6995298105245394,B,smoke_CV008773
38.33365996688732,0.7,B,smoke_CV008774
32.650140944921375,0.22614044747735043,B,smoke_CV008777
45.07465408194376,0.15469646376381543,B,smoke_CV008779
55.10890052207839,0.34962767992237637,B,smoke_CV008780
64.48038017625984,0.3269001675324537,B,smoke_CV008781
39.47211950595079,0.7,B,smoke_CV008782
56.983974172592944,0.2557807512190475,B,smoke_CV008783
45.50184514012673,0.55135328017823,B,smoke_CV008784
61.058686822751156,0.3832722953854329,B,smoke_CV008785
86.46960515769625,0.4995580853136737,B,smoke_CV008786
166.96803384220368,0.17369721250488837,B,smoke_CV008787
86.15887057505823,0.19654812822889103,B,smoke_CV008788
84.36552472151509,0.41578683031696473,B,smoke_CV008790
69.2419179645506,0.4452827166397026,B,smoke_CV008792
16.979051537221025,0.12247636767416563,B,smoke_CV008802
103.10170680142487,0.4161775530209902,B,smoke_CV008803
73.93873110711043,0.6501991236241144,B,smoke_CV008804
131.99703264464347,0.10747056456061617,B,smoke_CV008805
10.996422093262877,0.4299796818542941,B,smoke_CV008806
38.14769880065206,0.7,B,smoke_CV008810
62.41566074792032,0.7,B,smoke_CV008813
46.39909088147846,0.664957405360147,B,smoke_CV008814
90.0,0.09011008522727272,B,smoke_CV008815
48.28274900458414,0.5698175110158885,B,smoke_CV008816
27.102213578679624,0.1325226295996116,B,smoke_CV008817
47.974750772283954,0.24900088131927614,B,smoke_CV008818
178.11551888292462,0.24062438893677388,B,smoke_CV008819
26.560184933196876,0.09569207607632974,B,smoke_CV008821
13.661912266609672,0.12478929904017515,B,smoke_CV008823
90.0,0.08777777777777777,B,smoke_CV008826
116.75158698326732,0.19041203285157787,B,smoke_CV008827
137.4026887903062,0.27528097173316973,B,smoke_CV008829
163.1796285713835,0.16417561563270672,B,smoke_CV008832
90.0,0.2748487903225806,B,smoke_CV008835
88.94962428737821,0.25176435896856053,B,smoke_CV008836
65.01183300713849,0.7,B,smoke_CV008838
89.64227259854368,0.09821760236651264,B,smoke_CV008839
67.64044980907238,0.7,B,smoke_CV008841
76.63921902582103,0.7,B,smoke_CV008844
90.0,0.12275735294117646,B,smoke_CV008845
90.0,0.20879578246392896,B,smoke_CV008847
90.0,0.12757289879931388,B,smoke_CV008852
0.0,0.13089798850574713,B,smoke_CV008855
90.0,0.1361373721782751,B,smoke_CV008856
70.78678479720412,0.14698007564475007,B,smoke_CV008858
66.82657337153373,0.7,B,smoke_CV008860
90.0,0.1280172413793103,B,smoke_CV008862
55.84851931657744,0.7,B,smoke_CV008864
82.52586474657154,0.14901483389028547,B,smoke_CV008865
60.33261662542467,0.5378047157678835,B,smoke_CV008870
59.008758717890686,0.1684634599691248,B,smoke_CV008871
53.48510494064287,0.7,B,smoke_CV008875
42.791831908631686,0.17802497763781838,B,smoke_CV008876
59.14037647870182,0.7,B,smoke_CV008877
34.589607645634814,0.19063525392068886,B,smoke_CV008878
7.934591855043555,0.3044560405325142,B,smoke_CV008880
21.00809128711499,0.16363676227873405,B,smoke_CV008881
90.0,0.15149486836233825,B,smoke_CV008882
87.10262180434432,0.21030962417870475,B,smoke_CV008884
46.421718699350876,0.6052247883663177,B,smoke_CV008887
2.1481792254302987,0.6646883668360077,B,smoke_CV008889
56.598420715750315,0.4004978821704685,B,smoke_CV008890
179.99123717185284,0.6012838700285698,B,smoke_CV008891
45.74750056339414,0.4190662905615918,B,smoke_CV008893
55.36016945215163,0.41260016488368095,B,smoke_CV008895
28.36754125084204,0.3562898777444069,B,smoke_CV008896
18.187685816893865,0.1592516211456994,B,smoke_CV008899
0.0,0.45283008036739375,B,smoke_CV008900
0.0,0.19886363636363633,B,smoke_CV008903
22.18453856096306,0.2465288603490041,B,smoke_CV008904
48.51164530864363,0.45456310957223545,B,smoke_CV008905
0.0,0.11573033707865171,B,smoke_CV008908
0.0,0.1066085055303095,B,smoke_CV008911
179.9377122644683,0.12765233311511132,B,smoke_CV008912
51.459439995678196,0.45828981927776613,B,smoke_CV008913
172.38744409182857,0.10501924279665413,B,smoke_CV008914
0.0,0.13614541330645158,B,smoke_CV008915
163.5949448975018,0.1483200056782824,B,smoke_CV008917
2.8784552559379177,0.3256904560571547,B,smoke_CV008918
3.8358657159603213,0.2547810990609381,B,smoke_CV008920
24.917607440502184,0.7,B,smoke_CV008924
147.62290011106643,0.17645424812202504,B,smoke_CV008929
0.0,0.22767676767676764,B,smoke_CV008931
0.0,0.09151103565365026,B,smoke_CV008934
44.61227799871262,0.4765481960575959,B,smoke_CV008936
9.673142736556702,0.19366645928435672,B,smoke_CV008937
43.64681629018828,0.7,B,smoke_CV008945
0.0,0.24358012170385396,B,smoke_CV008947
0.0,0.7,B,smoke_CV008949
176.73807141234764,0.4145092454314519,B,smoke_CV008950
175.36443104571822,0.4333603277130767,B,smoke_CV008951
0.0,0.1652777777777778,B,smoke_CV008956
90.0273799179734,0.14867296473339006,B,smoke_CV008959
59.23774720456374,0.5893780503522712,B,smoke_CV008960
49.24652634976681,0.5694567010009145,B,smoke_CV008962
0.0,0.3138372747747747,B,smoke_CV008964
90.0,0.09970930232558137,B,smoke_CV008967
69.86633879084279,0.7,B,smoke_CV008968
80.62759643959619,0.2003766977976975,B,smoke_CV008969
90.0,0.14238975817923186,B,smoke_CV008972
88.17030167956578,0.11880242858517857,B,smoke_CV008977
90.33191293882304,0.13390129712333623,B,smoke_CV008978
69.44613246176512,0.7,B,smoke_CV008979
63.80675294327875,0.7,B,smoke_CV008980
174.30948548410484,0.16109637283336234,B,smoke_CV008981
0.0,0.17535653650254668,B,smoke_CV008985
179.55544300442088,0.45828083022599414,B,smoke_CV008987
35.10343107700293,0.7,B,smoke_CV008988
177.15505531185445,0.2724849914022506,B,smoke_CV008993
8.672391089574365,0.08872481254227677,B,smoke_CV008994
0.0,0.2929452054794521,B,smoke_CV008995
58.98973569126902,0.3163494917356971,B,smoke_CV008997
175.52019439178724,0.2672113604690255,B,smoke_CV008999
90.33765897620879,0.20952130026597673,B,smoke_CV009001
0.0,0.18741633199464516,B,smoke_CV009004
0.0,0.18621527777777777,B,smoke_CV009006
57.07464919688937,0.22164511786351604,B,smoke_CV009007
0.0,0.14192073170731703,B,smoke_CV009008
175.64944183003496,0.3711834142654505,B,smoke_CV009009
53.27761078538299,0.1383310250940558,B,smoke_CV009010
58.043192888675605,0.7,B,smoke_CV009012
94.76514895873298,0.13043596133911428,B,smoke_CV009013
0.0,0.2730557256582976,B,smoke_CV009014
2.594491766304174,0.14768034125321974,B,smoke_CV009017
90.0,0.18217358299595138,B,smoke_CV009018
72.92634250091386,0.7,B,smoke_CV009021
70.84669867121598,0.7,B,smoke_CV009024
179.9746505764156,0.17845022267530872,B,smoke_CV009025
0.0,0.14841880341880342,B,smoke_CV009029
14.616483462978927,0.4577921134718475,B,smoke_CV009031
35.728257795930034,0.5397872531903662,B,smoke_CV009034
179.81117428564346,0.2851102433467036,B,smoke_CV009036
93.95916560314294,0.14459064338983185,B,smoke_CV009038
160.50214658621297,0.28853580345329316,B,smoke_CV009041
90.0,0.12549220401691333,B,smoke_CV009042
179.98913705206655,0.19330618070027034,B,smoke_CV009046
151.50597670291188,0.09192429468047936,B,smoke_CV009047
56.92198594200637,0.7,B,smoke_CV009049
137.31134667803883,0.09528683537082563,B,smoke_CV009050
39.834419121640344,0.7,B,smoke_CV009054
34.87861862190923,0.7,B,smoke_CV009055
30.549643836861105,0.36579472657016854,B,smoke_CV009056
41.10789087608243,0.12131053612683315,B,smoke_CV009059
5.860550271844548,0.32877374731112174,B,smoke_CV009060
63.974195743778644,0.2957457433848347,B,smoke_CV009061
63.236631404133185,0.5356613392103323,B,smoke_CV009062
100.89600885373189,0.4446646285260217,B,smoke_CV009063
160.69661224613267,0.20485979974431306,B,smoke_CV009064
8.650819998291976,0.23361733527607828,B,smoke_CV009065
122.10472927449409,0.10935184801557477,B,smoke_CV009066
174.93533582935606,0.7,B,smoke_CV009067
41.62570726387556,0.7,B,smoke_CV009072
7.191368937952191,0.10840199983281937,B,smoke_CV009073
60.6894996818461,0.7,B,smoke_CV009077
74.73231330333402,0.15598851532911157,B,smoke_CV009078
43.72055106268049,0.20891075436993964,B,smoke_CV009080
175.18085299238987,0.31506207722622714,B,smoke_CV009082
172.7302938274963,0.6557135281896607,B,smoke_CV009083
61.950066597128185,0.2573415726828992,B,smoke_CV009084
30.163354339963536,0.7,B,smoke_CV009085
2.8788238993928883,0.5878316932984622,B,smoke_CV009086
3.5587048270862263,0.1670811185928051,B,smoke_CV009087
17.538787640706712,0.15365684132472918,B,smoke_CV009088
47.62504357906449,0.7,B,smoke_CV009089
0.13168925581268354,0.16169212548178877,B,smoke_CV009090
16.704989218070892,0.46210314056966323,B,smoke_CV009092
71.89053700200054,0.19150402383256504,B,smoke_CV009094
4.525613354533991,0.5535819895681946,B,smoke_CV009095
3.2404428467055633,0.5708693256720306,B,smoke_CV009097
17.323371369429424,0.45624695321738773,B,smoke_CV009098
45.18918308629166,0.7,B,smoke_CV009099
37.970990409571776,0.503753981000008,B,smoke_CV009102
2.249731268602622,0.38933754559100797,B,smoke_CV009103
37.13664382539273,0.3629552016609535,B,smoke_CV009104
52.78388540374402,0.7,B,smoke_CV009106
19.13933075252042,0.7,B,smoke_CV009108
78.25392846642957,0.41960287483412717,B,smoke_CV009109
18.235050260378983,0.4758572872070702,B,smoke_CV009110
63.86224342583701,0.15857096574254118,B,smoke_CV009111
75.37114092853776,0.3150023582737119,B,smoke_CV009115
33.424383979990175,0.7,B,smoke_CV009119
